name,barrio,descripcion,precio,codigo,opt1,opt2,opt3,opt4,opt5,opt6,opt7,opt8,opt9,opt10
Apartamento en venta,Santa Paula - Bogotá,"Espectacular apartamento de 143m2, con 3 habitaciones + estudio, 3 baños, cocina abierta, zona de ropas, terraza y balcón. Diseño moderno y acabados de alta calidad: granito, piedra de cuarzo, ladrillo de fachada, pintura corev, pérgola de madera, estuco veneciano, puerta de seguridad y ventanales piso techo. Vista exterior en todo el apartamento, 2 garajes independientes y amplios + 1 depósito. Terraza comunal con zona cubierta para asados y reuniones, parque infantil y magnifica vista.",$ 1.085.000.000,Código Fincaraíz: 6578995,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '143 m²'},{'Área privada': '0 m²'},{'Estrato': '6'},{'Estado': 'Excelente'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '5'}
Apartamento en venta,La Felicidad - Bogotá,"HERMOSO APTO, AMPLIO, ILUMINACION NATURAL, CLUB HOUSE,LOS MEJORES CENTROS COMERCIALES DE BOGOTA MUY CERCANOS, UBICACION ESTRATEGICA",$ 690.000.000,Código Fincaraíz: 6592621,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '124 m²'},{'Área privada': '124 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '2'}
Apartamento en venta,Cedro Bolivar - Bogotá,"Bello Apartamento en Cedritos, excelente ubicación sobre la Cra 7 con 150, apartamento tradicional con amplios espacios, vista interior. Amplia sala comedor con 3 alcobas, cocina separada con su puerta abatible y salida auxiliar de cocina al comedor, 3 baños. Pisos macizos en madera, parqueadero y deposito. Incluye puerta de seguridad. Edificio con ascensor y porteria.",$ 388.000.000,Código Fincaraíz: 6594784,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '100 m²'},{'Área privada': '0 m²'},{'Estrato': '4'},{'Estado': 'Bueno'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '4'}
Apartamento en venta,Chapinero Occidental - Bogotá,"En el corazón de Chapinero, a una cuadra de la AV. Chile, transmilenio y la carrera 15 en ubicación estratégica para su vivienda o inversión. Ofrecemos lindísimo espacio esquinero en segundo piso. Son 147m2 de amplitud, iluminación y confort. Cuenta con sala comedor amplia, tres habitaciones, dos baños, estudio, patio privado, hall de habitaciones y cocina. Construcción tradicional que permite remodelar a su gusto. NEGOCIABLE, excelente OPORTUNIDAD!.",$ 330.000.000,Código Fincaraíz: 6046711,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área privada': '140 m²'},{'Estrato': '4'},{'Estado': 'Bueno'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '2'},{'Administración': 'No definida'}
Apartamento en venta,Santa Bárbara Oriental - Bogotá,"Precioso apartamento de una alcoba , linda vista , mucha luz , garaje cubierto independiente, deposito , espacio lavadora , supermercado cerca, transporte carrera7a y 9 a ,cerca Clinica Santafe .",$ 275.000.000,Código Fincaraíz: 6505601,{'Habitaciones': '1'},{'Baños': '1'},{'Habitaciones': '1'},{'Habitaciones': '1'},{'Área construída': '39 m²'},{'Área privada': '35 m²'},{'Estrato': '5'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '7'},{'Administración': '$\xa0267.000 COP'}
Apartamento en venta,Pradera Norte - Bogotá,"En venta hermoso apartamento en el piso 16 en el conjunto Altos de la Pradera. El apartamento cuenta con vista panorámica, iluminación natural y excelente distribución. El conjunto dispone de excelente zonas sociales y zonas verdes..",$ 495.000.000,Código Fincaraíz: 5793884,{'Descripción general': 'Código Fincaraíz: 5793884'},None,{'Descripción general': 'Código Fincaraíz: 5793884'},{'Descripción general': 'Código Fincaraíz: 5793884'},{'Área construída': '98 m²'},{'Área privada': '0 m²'},{'Estrato': '4'},{'Estado': 'Bueno'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '16'}
Apartamento en venta,Santa Paula Usaquén - Bogotá,"Se vende apartamento exterior, estrato 6, área de 103.5 m2, ubicado en el segundo piso de un edificio nuevo y moderno en el exclusivo barrio de Santa Paula. Magnifica iluminación, vista y goza de excelente ubicación. Consta de 3 habitaciones iluminadas( 2 exteriores y una interior), 2 baños completos, mas el social, cocina al estilo americano, sala con chimenea larga, a gas, un comedor, un balcón (aprox. 10m2) y una zona de lavandería independiente y ventilada. Puerta de seguridad con cerradura biométrica. En el sótano hay 2 parqueaderos cubiertos y un deposito. Edificio moderno, con terrazas BBQ, ascensor, parqueaderos para visitantes y vigilancia 24 horas..",$ 750.000.000,Código Fincaraíz: 5344367,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '103 m²'},{'Área privada': '92 m²'},{'Estrato': '6'},{'Estado': 'Bueno'},{'Antigüedad': '1 a 8 años'},{'Administración': '$\xa0800.000 COP'}
Apartamento en venta,El Batán - Bogotá,"Apartamento de 48 m² ubicado en el barrio Batan, es un edificio de tres pisos cuenta con una alcoba, un estudio, sala comedor, cocina tipo americano, chimenea a gas, un baño, ascensor, depósito y garaje cubierto.Ubicado cerca a las estaciones de Transmilenio de la 116 y 127.",$ 315.000.000,Código Fincaraíz: 6594599,{'Habitaciones': '1'},{'Baños': '1'},{'Habitaciones': '1'},{'Habitaciones': '1'},{'Área construída': '48 m²'},{'Área privada': '48 m²'},{'Estrato': '5'},{'Estado': 'Bueno'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '3'}
None,None,None,None,None,{'Habitaciones': '2'},{'Baños': '3'},{'Habitaciones': '2'},{'Habitaciones': '2'},"{'Área construída': '177,11 m²'}",{'Área privada': '162 m²'},{'Estrato': '6'},{'Estado': 'Excelente'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '2'}
Apartamento en venta,Escuela de Carabineros - Bogotá,"Apto DUPLEX , Excelente ubicación , vías acceso de 137 metros cuadras, sala comedor , cocina , cuarto de servicio con baño en 1 piso chimenea , piso 2 : habitación principal con baño y tiene excelente vista . cuenta con servicio y documentos al día. NO SE PERMITA. y precio de venta es NEGOCIABLE.",$ 550.000.000,Código Fincaraíz: 6595541,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '137 m²'},{'Área privada': '0 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': 'más de 30 años'},{'Piso N°': '4'}
Apartamento en venta,Santa Bárbara - Bogotá,"Magnífico apartamento en venta en Chicó con una increíble vista a la ciudad, cuenta con 140 m2, 3 habitaciones amplias y 3 baños, una espaciosa e iluminada sala con chimenea, zona de lavandería, cuarto y baño de servicio. El edificio cuenta con vigilancia 24 horas, lo que brinda una mayor seguridad, ascensor y parqueadero de visitantes. Cerca del inmueble puedes encontrar el Carulla Santa Barbara y el Centro Comercial Unicentro a unos pasos de cerca de ti. ¡Visítalo hoy mismo!..",$ 800.000.000,Código Fincaraíz: 6486110,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},"{'Área construída': '140,2 m²'}",{'Área privada': '140 m²'},{'Estrato': '5'},{'Estado': 'Excelente'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '6'}
Apartamento en venta,Chapinero Central - Bogotá,OPORTUNIDAD apto 59 mts buena iluminación pisos en cerámica techos estucado Ascensor Vigilancia 24 parqueadero para visitantes NO HIPOTECA NO GARAJE,$ 250.000.000,Código Fincaraíz: 6595033,{'Habitaciones': '2'},{'Baños': '2'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área privada': '59 m²'},{'Estrato': '3'},{'Antigüedad': '16 a 30 años'},{'Administración': '$\xa0290.000 COP'},"{'Precio m²': '$\xa04.237.288,14*m²'}",{'Tipo de apartamento': 'Duplex'}
Apartamento en venta,Chapinero Alto - Bogotá,"Estrene remodelación total, Moderno, 98 M2 de comodidad, tranquilidad y modernidad. Dos alcobas, dos baños, vestier, estudio, cocina integral abierta, torre de hornos y zona de lavandería independiente. Con domótica (Sistema Alexa: asistente virtual controlado por voz). Cerca de Centros Comerciales, Zona de restaurantes, Bancos. Ubicación privilegiada por sus vías de acceso, Cra 7 y 9, avenida Caracas, Cra 13, Calle 63, Calle 53, Av. Circunvalar. Espectacular",$ 550.000.000,Código Fincaraíz: 6052470,{'Habitaciones': '2'},{'Baños': '2'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '98 m²'},{'Área privada': '98 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': 'más de 30 años'},{'Piso N°': '2'}
Apartamento en venta,Lijacá - Bogotá,"VENDO EXCLUSIVO APARTAMENTO CON PARQUEADERO CUBIERTO Y DEPOSITO EN ZONA NORTE Consta de sala, comedor, estudio, 3 alcobas, 2 baños y hall de habitación, estudio, cocina abierta estilo americano, zona de lavandería independiente y zonas comunes (Terraza BBQ, zonas húmedas como sauna, turco y jacuzzi), salón social y teatrino. Los pisos del inmueble son en material laminado y cocina con pisos de cerámica. PRECIO NEGOCIABLE.",$ 249.000.000,Código Fincaraíz: 5731323,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '63 m²'},{'Área privada': '61 m²'},{'Estrato': '3'},{'Estado': 'Excelente'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '10'}
Apartamento en venta,Chicó - Bogotá,"Encuentra, Arrienda o Vende con nosotros. Siempre más opciones en www.homesnbricks.com Visitanos!! Ofrece Amplio apartamento en venta ubicado en el barrio Chicó. Este inmueble cuenta con sala y comedor independientes, cocina independiente, zona de lavandería, habitación de servicio convertida en estudio. Zona privada con family room, habitación principal con baño privado, Cuatro habitaciones y tres baños Completos . Incluye Dos parqueaderos y depósito. El edificio consta de ascensor y sistema de seguridad 24 hrs. .",$ 932.000.000,Código Fincaraíz: 3909374,{'Habitaciones': '4'},{'Baños': '4'},{'Habitaciones': '4'},{'Habitaciones': '4'},{'Área construída': '192 m²'},{'Área privada': '192 m²'},{'Estrato': '6'},{'Antigüedad': 'más de 30 años'},{'Piso N°': '5'},{'Administración': '$\xa01.123.000 COP'}
Apartamento en venta,Colina Campestre - Bogotá,"Si buscas un apartamento con espacios amplios, pero a la vez un lugar cálido para compartir con tu familia al calor de una chimenea, este apartamento es para ti!! Cuenta con dos habitaciones y un estudio con opción de convertirlo en una tercera habitación, dos baños completos, más uno social, además de dos parqueaderos independientes. Excelentes vías de acceso, cerca a centros comerciales y parques. Llámame y vamos a conocer tu futuro hogar!!.",$ 356.000.000,Código Fincaraíz: 6518710,{'Habitaciones': '2'},{'Baños': '2'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '84 m²'},{'Área privada': '84 m²'},{'Estrato': '4'},{'Estado': 'Bueno'},{'Antigüedad': 'más de 30 años'},{'Piso N°': '3'}
Apartamento en venta,Colina Campestre - Bogotá,"AMPLIO EN BUEN ESTADO. Excelente sector, área 129 mts, tercer piso con ascensor, excelente distribución, tres habitaciones con closet, principal con baño, baño alcobas y baño social, cocina integral, sala comedor, estudio, zona de ropas, vista exterior, parqueadero cubierto doble lineal, deposito, edificio siete pisos, vigilancia, cámaras, citofonia, sector seguro y tranquilo, zonas verdes frente al edificio, av Boyacá, las villas, club militar, centros comerciales, excelente oportunidad..",$ 528.000.000,Código Fincaraíz: 6468588,{'Habitaciones': '3'},{'Baños': '3'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '129 m²'},{'Área privada': '0 m²'},{'Estrato': '5'},{'Estado': 'Remodelado'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '3'}
Apartamento en venta,La Castellana - Bogotá,"Apartamento remodelado con terraza de 25 mts 2, dos habitaciones closet madera, balños remodelados , cocina integral , chimenea , muy iluminado excelnte estado. Piso 2 NO hay ascensor no hay porteria. 1 garage , excelentes vias de acceso.",$ 450.000.000,Código Fincaraíz: 6591637,{'Habitaciones': '2'},{'Baños': '2'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '110 m²'},{'Área privada': '110 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '2'}
Apartamento en venta,Fontibón - Bogotá,"excelentes condiciones , remodelado ,",$ 145.000.000,Código Fincaraíz: 6590313,{'Habitaciones': '2'},{'Baños': '1'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área privada': '0 m²'},{'Estrato': '3'},{'Estado': 'Excelente'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '5'},{'Administración': '$\xa0136.000 COP'}
Apartamento en venta,J vargas - Bogotá,Apartamento 9 piso con muy bonita vista Sala comedor estudio 3 habitaciones 2 baños 2 parqueaderos Ubicado en una zona llena de parques l muy tranquila y central,$ 450.000.000,Código Fincaraíz: 6592371,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '72 m²'},{'Área privada': '72 m²'},{'Estrato': '4'},{'Antigüedad': '9 a 15 años'},{'Administración': '$\xa0200.000 COP'},{'Precio m²': '$\xa06.250.000*m²'}
Apartamento en venta,Cedritos - Bogotá,"Oportunidad. Bonito, iluminado y confortable apartamento exterior con balcón y ascensor, tercer piso, ubicado en la Calle 159 A con Carrera 19b, en edificio automatizado, área 65 mts, en muy buen estado, pisos en madera laminada, salacomedor con balcón y chimenea, dos alcobas con closet de piso a techo, dos baños completos, cocina integral a gas, deposito, garaje cubierto, salón comunal, zona residencial tranquila, cerca a estación transmilenio, supermercados, colegios, precio negociable",$ 288.000.000,Código Fincaraíz: 6588782,{'Habitaciones': '2'},{'Baños': '2'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '65 m²'},{'Área privada': '65 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '3'}
Apartamento en venta,Maranta - Bogotá,"Ponemos a tu disposición este maravilloso apartamento con una ubicación inmejorable con fácil acceso a vías principales de la ciudad y centros comerciales. Esta hermosa propiedad abre sus puertas a una cálida y espléndida zona social con un romántico balcón, perfecto para disfrutar en familia. Luego encontraremos una hermosa cocina abierta, zona de lavandería, espacioso hall de alcobas tres amplias habitaciones con estupendos closets, dos confortables baños y estudio abierto. Encortinado!!!.",$ 425.000.000,Código Fincaraíz: 6575513,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '92 m²'},{'Área privada': '92 m²'},{'Estrato': '3'},{'Estado': 'Excelente'},{'Antigüedad': '1 a 8 años'},{'Piso N°': '13'}
Apartamento en venta,Cedritos - Bogotá,"Vendo apartamento en Cedritos en 5to Piso, duplex, sobre Calle 142 arriba de la y Av carrera 19, consta de dos niveles, el primer nivel consta de sala comedor iluminada cocina integral cerrada con zona de lavandería en linea, deposito pequeño bajo las escaleras, baño social, en el segundo nivel dos alcobas con closet, entre ella la principal con baño privado. Adicional cuenta con un parqueadero cubierto, y un deposito en el sótano. En Edificio propiedad horizontal. 763-299.",$ 310.000.000,Código Fincaraíz: 5961413,{'Habitaciones': '2'},{'Baños': '2'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '67 m²'},{'Área privada': '67 m²'},{'Estrato': '4'},{'Estado': 'Bueno'},{'Antigüedad': '16 a 30 años'},{'Piso N°': '5'}
Apartamento en venta,Pontevedra - Bogotá,"Vendo apartamento en Pontevedra Conjunto Torres del sol, muy iluminado, piso alto, vista, sala comedor con salida a balcon, 3 alcobas, estudio, 2 baños, cocina integral amplia, zona de lavanderia, pisos en madera laminada, encortinado, ventanales, garaje. ascensores, zonas verdes, gimnasio. Cerca a Av Boyaca y Calle 80, estación Ferias TM, centro comercial Titan Plaza, plaza 80, Jumbo Calle 80. 763-271.",$ 400.000.000,Código Fincaraíz: 6308693,{'Habitaciones': '3'},{'Baños': '2'},{'Habitaciones': '3'},{'Habitaciones': '3'},{'Área construída': '60 m²'},{'Área privada': '60 m²'},{'Estrato': '4'},{'Estado': 'Excelente'},{'Antigüedad': '9 a 15 años'},{'Piso N°': '7'}
Apartamento en venta,El Nogal - Bogotá,"HERMOSO E ILUMINADO APARTAMENTO, CUARTO PISO, UBICADO EN EL SECTOR DEL NOGAL EN LA CIUDAD DE BOGOTA, CONSTA DE SALA CON CHIMENEA, COMEDOR, COCINA INTEGRAL, ZONA DE LAVANDERIA, HABITACION Y BAÑO DE SERVICIO, DOS HABITACIONES, DOS BAÑOS, DOS PARQUEADEROS. .",$ 625.000.000,Código Fincaraíz: 6055438,{'Habitaciones': '2'},{'Baños': '2'},{'Habitaciones': '2'},{'Habitaciones': '2'},{'Área construída': '99 m²'},{'Área privada': '99 m²'},{'Estrato': '6'},{'Antigüedad': 'más de 30 años'},{'Piso N°': '4'},{'Administración': '$\xa0495.000 COP'}
